image_url,Latitude,Longitude
https://drive.google.com/open?id=1HRk5gWep2QOEagB1gy52LhModZQ_k9rx,18.470124,73.830281
https://drive.google.com/open?id=1Y7UL_FIPNV_hTB2kg8sL5g6nLmPXzzj1,18.577128,73.756528
https://drive.google.com/open?id=1f2AKrJPz5SG4x5UTJtwIAd5tPGFebVG2,18.47574,73.818737
https://drive.google.com/open?id=1aXQcvIKYnM2Nx0oQ5rwU7G7-PqNoVShQ,18.476421,73.818115
https://drive.google.com/open?id=1fT_-PS-ybNBzdHQ-vjiZnsyLdkvC_B15,18.474201,73.81352
https://drive.google.com/open?id=1fIz3LVDamofHMw2RH-yPjYaoMBjH1Fg2,18.474656,73.812412
https://drive.google.com/open?id=1ZHYtBxs4INsWyLLTuVxRaiQMPIItfDFw,18.4748,73.811926
https://drive.google.com/open?id=1jqGkpc_yzQCc9T9liUR9SJYdR1GcAP_3,18.473083,73.819113
https://drive.google.com/open?id=1W0jpUpPzlg5Y0DbxGIun7o2tC3RGl1Ge,18.441552,73.816302
https://drive.google.com/open?id=1YWNw3-TSxyeTtSCAAQvt9egKAWNF95bh,18.44606,73.806694
https://drive.google.com/open?id=1woC9g7McHbGM6QcWXgChLTvwfIR4FMxt,18.44506,73.800658
https://drive.google.com/open?id=1XLoMi-RqXMKSqt3H6gtDLsYffWjkPmRP,18.492845,73.832238
https://drive.google.com/open?id=1wIVGgf1NQkC7GUZoVKv8PjaFMZBX0Ncw,18.490916,73.832917
https://drive.google.com/open?id=1l7sgtPVoJcmKYRTb1ZOmzfW2LVt00bcy,18.495132,73.834055
https://drive.google.com/open?id=1YwoCOirmFe1xDd696Ag0dkTZPzhPWxkR,18.489174,73.82996
https://drive.google.com/open?id=1r5eoEY_mtn8wXCXbRfVWqEGfF4Ai5ctg,18.493708,73.832664
https://drive.google.com/open?id=1PlRpV5z6OZuYxNRb2akgpU7OmJ7pGI8v,18.443841,73.825698
https://drive.google.com/open?id=1m3nL4p3EKCEM5GRGbYSZNQqb7jQf-bGO,18.49937,73.960798
https://drive.google.com/open?id=1Uczfq-KtKbzWpH662YDK2bo6jaOjj0xW,18.499199,73.960743
https://drive.google.com/open?id=13roUQ2sgYMY1XPMoQB8XKTRlR2iSY4Rh,18.500487,73.96133
https://drive.google.com/open?id=1r74QBXTxKoa5vhYSHQ2z-YR3KOVmuPJP,18.499642,73.963056
https://drive.google.com/open?id=1fBqwvNZNnm4geDVDSDFNd9hX4Z_y3GOb,18.500686,73.968726
https://drive.google.com/open?id=1GSgGLfGRMQWCdy3Yb4Kmtam88EvCQo7m,18.50236,73.969554
https://drive.google.com/open?id=11NzRPcwYtYtYL8tcQKhH4szEs_oRHRWo,18.502997,73.964502
https://drive.google.com/open?id=1G_k-BwHxTZCM3w4ekYUakrIBo-x2oAVU,18.493382,73.969416
https://drive.google.com/open?id=1tYw9_t6Haq0B4ze8zrfopZB0p-D3HiAj,18.493345,73.96973
https://drive.google.com/open?id=1P0USQGJ5b3izZDgGEow0GbCu-PLNpNnu,18.494351,73.969477
https://drive.google.com/open?id=17v5B673ZqE907ZYyu40C1a6JGfg4c11p,18.494968,73.969596
https://drive.google.com/open?id=1tgv-2gYn7NQFfUXxJLRYCXpXYJBhVDUj,18.495683,73.929653
https://drive.google.com/open?id=1_xcdRNeENLFIjyzaLO-Qm_2fbrfSHxN8,18.495306,73.929552
https://drive.google.com/open?id=1j1xGzeivLWmyw98F5eUnJ_9PNGHk87sE,18.490858,73.928083
https://drive.google.com/open?id=1TrBO9oK0srxlzzaQIWOZsJR423Sk0Fu-,18.464784,73.922204
https://drive.google.com/open?id=1XxDqjD7wYMoKOwefn0vTR-c_9nKqCEuH,18.46599,73.921927
https://drive.google.com/open?id=19jbOMVhdw1D9hkrRFVoMEG1K9J7Bf7kX,18.464784,73.922204
https://drive.google.com/open?id=1oVuHQPzEIScCcM89mCuyq4DI4Uikxejx,18.462598,73.922495
https://drive.google.com/open?id=1lkDrZQLLpGnakwoqG7k1I_nj9s49qhrO,18.471434,73.92
https://drive.google.com/open?id=1QWlIaMedHfjU-Y9XHRJoysS5zIbHa3Jj,18.476369,73.922939
